,Unnamed: 0,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
401,401,GP,M,18,U,GT3,T,4.0,3.0,teacher,other,course,mother,1.0,3.0,0.0,0,1.0,0,0,1,1,1.0,1.0,NaN,4.0,5.0,2.0,3.0,5.0,0,14,13,14
402,402,GP,F,17,U,GT3,T,4.0,3.0,health,other,reputation,mother,1.0,3.0,0.0,0,1.0,0,1,1,1,1.0,1.0,4.0,4.0,3.0,1.0,3.0,4.0,0,11,12,13
403,403,GP,F,17,U,GT3,T,2.0,1.0,services,other,course,mother,2.0,2.0,0.0,0,1.0,0,1,1,1,1.0,1.0,4.0,3.0,4.0,2.0,2.0,1.0,10,12,15,15
404,404,GP,F,17,U,GT3,T,2.0,1.0,services,other,reputation,mother,1.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,4.0,3.0,5.0,2.0,4.0,4.0,4,12,16,16
405,405,GP,F,19,U,LE3,A,2.0,NaN,at_home,other,home,other,2.0,1.0,1.0,0,0.0,0,0,1,0,1.0,0.0,2.0,2.0,3.0,3.0,4.0,5.0,16,10,11,11
406,406,GP,F,17,U,GT3,T,3.0,1.0,other,at_home,home,mother,1.0,1.0,1.0,0,1.0,1,0,1,1,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,6,10,13,13
407,407,GP,F,21,U,LE3,T,4.0,4.0,other,other,reputation,other,1.0,3.0,2.0,0,0.0,1,1,1,1,1.0,0.0,3.0,3.0,2.0,1.0,1.0,5.0,0,9,12,12
408,408,GP,M,18,U,LE3,T,2.0,2.0,services,services,reputation,mother,1.0,2.0,0.0,0,1.0,0,1,0,0,1.0,0.0,4.0,4.0,4.0,1.0,3.0,3.0,11,9,11,12
409,409,GP,M,18,U,LE3,A,3.0,4.0,other,other,reputation,other,1.0,2.0,0.0,0,0.0,0,1,1,1,1.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,9,13,14,15
410,410,GP,F,17,U,GT3,T,2.0,2.0,services,services,reputation,mother,1.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,4.0,3.0,4.0,1.0,3.0,4.0,0,13,17,17
411,411,GP,M,17,U,LE3,A,4.0,4.0,health,NaN,reputation,mother,1.0,3.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,4.0,2.0,1.0,2.0,4.0,2,12,15,15
412,412,GP,F,18,U,LE3,T,4.0,2.0,teacher,other,course,mother,1.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,4.0,2.0,2.0,1.0,1.0,3.0,0,14,17,17
413,413,GP,M,21,R,LE3,T,1.0,1.0,at_home,other,course,other,2.0,2.0,2.0,0,1.0,0,1,1,0,1.0,1.0,5.0,3.0,3.0,5.0,2.0,4.0,21,9,10,10
414,414,GP,F,20,R,GT3,T,1.0,1.0,other,other,reputation,other,2.0,3.0,0.0,0,0.0,0,0,1,1,1.0,1.0,3.0,2.0,2.0,1.0,3.0,3.0,8,11,15,15
415,415,GP,F,19,U,GT3,T,4.0,4.0,teacher,other,home,other,1.0,1.0,1.0,0,1.0,0,0,1,1,1.0,1.0,3.0,2.0,5.0,4.0,4.0,5.0,5,9,10,11
416,416,GP,M,17,U,LE3,A,3.0,2.0,other,other,reputation,mother,1.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,4.0,4.0,1.0,2.0,5.0,10,16,18,18
417,417,GP,F,18,U,GT3,T,NaN,2.0,at_home,other,reputation,father,1.0,3.0,0.0,0,1.0,0,0,1,1,1.0,1.0,4.0,3.0,4.0,1.0,2.0,2.0,5,14,17,17
418,418,GP,M,18,R,GT3,T,NaN,3.0,other,services,reputation,father,1.0,1.0,0.0,0,0.0,0,0,1,1,1.0,0.0,3.0,1.0,3.0,4.0,5.0,4.0,13,13,14,14
419,419,GP,M,19,U,GT3,T,2.0,1.0,other,other,reputation,mother,1.0,1.0,0.0,0,0.0,0,0,1,1,1.0,0.0,5.0,3.0,4.0,1.0,4.0,4.0,10,7,11,11
420,420,GP,F,18,U,LE3,A,2.0,2.0,services,other,reputation,mother,2.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,1.0,4.0,1.0,3.0,4.0,10,14,17,17
421,421,GP,F,20,U,GT3,T,1.0,NaN,other,other,reputation,mother,2.0,1.0,1.0,1,0.0,0,0,1,1,1.0,NaN,5.0,3.0,1.0,1.0,1.0,5.0,5,8,10,10
422,422,GP,F,18,U,GT3,T,3.0,2.0,services,other,home,mother,1.0,2.0,0.0,0,1.0,0,1,0,1,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,4,10,13,13
423,423,MS,F,16,U,GT3,T,1.0,3.0,at_home,other,other,father,2.0,1.0,0.0,0,1.0,0,0,1,0,1.0,1.0,4.0,3.0,3.0,1.0,3.0,5.0,11,10,11,11
424,424,MS,F,16,R,GT3,T,2.0,2.0,other,other,course,mother,2.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,4.0,4.0,4.0,1.0,1.0,5.0,0,12,12,12
425,425,MS,F,15,R,GT3,T,1.0,1.0,at_home,services,other,mother,1.0,1.0,1.0,0,1.0,0,0,1,1,0.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,6,10,10,10
426,426,MS,F,15,R,GT3,T,3.0,3.0,at_home,other,course,mother,2.0,1.0,0.0,0,1.0,0,0,1,1,1.0,0.0,5.0,4.0,4.0,2.0,3.0,5.0,4,10,10,11
427,427,MS,F,16,R,GT3,T,2.0,3.0,at_home,services,course,mother,2.0,2.0,0.0,0,0.0,0,0,1,1,0.0,0.0,4.0,5.0,2.0,1.0,2.0,5.0,0,16,17,17
428,428,MS,F,15,R,LE3,T,2.0,1.0,at_home,other,home,mother,2.0,1.0,0.0,0,0.0,0,0,1,0,0.0,0.0,1.0,3.0,4.0,1.0,1.0,1.0,0,6,8,9
429,429,MS,M,16,R,LE3,A,4.0,4.0,at_home,other,home,mother,1.0,2.0,0.0,0,1.0,0,0,1,1,0.0,0.0,5.0,3.0,2.0,1.0,3.0,2.0,5,10,11,11
430,430,MS,M,16,U,GT3,A,1.0,2.0,other,other,NaN,mother,1.0,3.0,0.0,1,0.0,0,0,1,1,1.0,0.0,4.0,4.0,3.0,1.0,1.0,5.0,0,10,11,11
431,431,MS,F,17,R,GT3,T,3.0,2.0,at_home,other,course,father,1.0,2.0,1.0,0,NaN,0,0,1,1,0.0,1.0,4.0,5.0,4.0,1.0,2.0,5.0,0,10,10,10
432,432,MS,F,17,R,GT3,T,1.0,1.0,other,other,other,father,1.0,1.0,1.0,0,1.0,0,0,0,0,1.0,0.0,5.0,4.0,4.0,NaN,2.0,5.0,0,6,6,7
433,433,MS,F,15,R,GT3,T,4.0,4.0,teacher,other,course,mother,2.0,1.0,0.0,0,0.0,0,0,1,1,1.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,0,13,14,14
434,434,MS,F,16,U,LE3,A,2.0,2.0,at_home,other,reputation,mother,2.0,4.0,0.0,0,0.0,0,1,0,0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4,10,9,11
435,435,MS,F,15,R,LE3,T,1.0,1.0,at_home,NaN,reputation,father,2.0,2.0,0.0,0,1.0,0,0,1,1,1.0,NaN,5.0,4.0,3.0,1.0,2.0,4.0,0,10,10,10
436,436,MS,F,15,R,LE3,T,1.0,1.0,other,NaN,course,mother,2.0,1.0,1.0,0,1.0,0,0,1,1,1.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,4,6,7,8
437,437,MS,F,16,R,GT3,T,0.0,2.0,other,other,other,mother,2.0,1.0,0.0,0,1.0,0,1,1,1,0.0,0.0,3.0,2.0,3.0,1.0,2.0,2.0,0,12,11,12
438,438,MS,F,17,R,GT3,T,2.0,3.0,other,other,course,mother,2.0,1.0,0.0,0,1.0,0,0,1,1,1.0,0.0,5.0,5.0,5.0,1.0,3.0,3.0,2,10,11,12
439,439,MS,F,15,R,GT3,T,3.0,NaN,other,services,course,father,2.0,1.0,0.0,0,0.0,0,0,0,1,1.0,0.0,4.0,1.0,3.0,1.0,1.0,4.0,0,14,16,16
440,440,MS,M,16,U,GT3,T,1.0,1.0,at_home,services,home,mother,2.0,2.0,0.0,0,1.0,0,1,1,1,0.0,1.0,5.0,4.0,5.0,4.0,5.0,3.0,0,7,0,0
441,441,MS,M,17,U,GT3,T,1.0,1.0,other,other,home,mother,1.0,2.0,0.0,0,0.0,1,0,0,1,1.0,0.0,4.0,4.0,3.0,2.0,4.0,5.0,4,8,9,9
442,442,MS,M,15,R,LE3,T,4.0,1.0,health,services,reputation,father,1.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,0,12,13,14
443,443,MS,M,15,R,LE3,T,4.0,1.0,health,services,NaN,father,1.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,5.0,3.0,4.0,1.0,2.0,2.0,7,7,9,8
444,444,MS,M,16,R,GT3,T,3.0,4.0,NaN,health,other,mother,3.0,2.0,0.0,0,0.0,0,0,0,1,0.0,0.0,3.0,4.0,5.0,1.0,2.0,5.0,4,9,10,11
445,445,MS,M,15,R,GT3,T,1.0,1.0,other,other,course,mother,4.0,2.0,0.0,0,1.0,0,1,1,1,0.0,1.0,5.0,4.0,5.0,2.0,4.0,4.0,8,7,9,9
446,446,MS,M,15,U,LE3,T,3.0,3.0,at_home,at_home,reputation,father,1.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,5.0,3.0,3.0,1.0,1.0,5.0,0,11,11,11
447,447,MS,M,17,R,GT3,T,2.0,1.0,other,NaN,other,mother,3.0,1.0,0.0,0,0.0,0,1,1,0,0.0,1.0,5.0,5.0,NaN,5.0,5.0,3.0,8,8,10,9
448,448,MS,F,16,R,GT3,T,4.0,NaN,teacher,teacher,course,mother,2.0,3.0,0.0,0,0.0,0,1,1,1,1.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,6,16,16,17
449,449,MS,F,15,R,GT3,T,1.0,2.0,other,services,course,mother,2.0,1.0,0.0,0,0.0,0,0,1,1,0.0,0.0,5.0,1.0,2.0,1.0,1.0,1.0,3,11,13,13
450,450,MS,F,16,R,GT3,T,2.0,3.0,other,NaN,course,mother,3.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,5.0,4.0,1.0,2.0,1.0,2,15,15,15
451,451,MS,M,16,R,GT3,T,1.0,2.0,other,other,course,father,2.0,2.0,0.0,0,0.0,0,0,1,1,0.0,0.0,4.0,3.0,3.0,1.0,1.0,5.0,0,10,11,11
452,452,MS,F,16,R,GT3,T,2.0,2.0,other,other,course,mother,3.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,4.0,5.0,1.0,1.0,4.0,4,9,10,11
453,453,MS,F,16,U,GT3,T,1.0,2.0,other,services,course,mother,1.0,3.0,1.0,0,1.0,0,0,1,1,0.0,0.0,1.0,3.0,2.0,1.0,2.0,NaN,0,10,8,8
454,454,MS,F,16,U,GT3,T,1.0,2.0,other,services,course,mother,1.0,3.0,1.0,0,1.0,0,0,1,1,0.0,0.0,1.0,3.0,2.0,1.0,2.0,4.0,3,9,8,8
455,455,MS,F,15,U,GT3,T,2.0,1.0,at_home,other,home,mother,1.0,2.0,0.0,1,1.0,0,0,0,1,1.0,0.0,4.0,NaN,2.0,3.0,3.0,2.0,0,9,10,9
456,456,MS,F,16,U,GT3,T,1.0,1.0,at_home,other,course,father,1.0,2.0,0.0,0,1.0,0,0,0,1,0.0,1.0,5.0,4.0,3.0,2.0,1.0,2.0,0,13,14,15
457,457,MS,M,17,R,LE3,T,1.0,2.0,at_home,services,reputation,mother,1.0,1.0,0.0,0,1.0,0,1,1,1,1.0,0.0,NaN,5.0,5.0,5.0,5.0,3.0,4,10,11,11
458,458,MS,F,16,R,GT3,T,1.0,1.0,other,other,home,father,4.0,4.0,0.0,0,1.0,0,0,0,1,1.0,0.0,4.0,3.0,2.0,NaN,1.0,1.0,0,13,10,13
459,459,MS,F,16,R,GT3,T,1.0,1.0,at_home,other,other,father,4.0,3.0,0.0,1,1.0,0,0,1,1,0.0,0.0,4.0,4.0,3.0,1.0,1.0,5.0,2,10,9,10
460,460,MS,F,15,R,GT3,T,1.0,1.0,at_home,other,home,father,2.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,4.0,3.0,3.0,1.0,1.0,2.0,1,11,10,11
461,461,MS,F,16,R,GT3,T,1.0,1.0,at_home,other,other,mother,NaN,1.0,0.0,0,0.0,0,1,1,1,1.0,1.0,4.0,2.0,2.0,4.0,3.0,2.0,0,13,12,14
462,462,MS,F,15,R,GT3,NaN,1.0,1.0,at_home,at_home,course,father,3.0,2.0,0.0,0,1.0,0,0,1,1,0.0,0.0,4.0,2.0,1.0,1.0,2.0,2.0,0,13,14,14
463,463,MS,F,15,R,LE3,T,2.0,2.0,other,other,other,father,1.0,3.0,0.0,1,1.0,0,0,1,1,NaN,0.0,4.0,4.0,3.0,NaN,2.0,5.0,2,14,11,12
464,464,MS,M,16,R,GT3,T,1.0,1.0,at_home,other,other,father,2.0,1.0,0.0,0,0.0,0,1,1,1,0.0,0.0,NaN,4.0,4.0,3.0,4.0,5.0,6,11,11,11
465,465,MS,F,18,U,GT3,T,1.0,2.0,other,other,course,father,1.0,2.0,1.0,0,1.0,0,1,1,1,1.0,1.0,3.0,4.0,4.0,2.0,3.0,5.0,9,9,8,8
466,466,MS,M,15,U,GT3,T,3.0,1.0,other,services,home,mother,2.0,1.0,0.0,0,1.0,0,0,1,1,0.0,0.0,3.0,2.0,3.0,1.0,3.0,4.0,0,10,9,11
467,467,MS,F,16,R,GT3,T,2.0,2.0,other,services,course,father,3.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,5.0,3.0,4.0,1.0,1.0,2.0,1,14,13,14
468,468,MS,M,15,U,GT3,NaN,2.0,2.0,health,other,reputation,mother,3.0,1.0,0.0,0,0.0,0,0,1,1,0.0,0.0,4.0,3.0,3.0,1.0,2.0,4.0,1,13,12,13
469,469,MS,M,16,U,GT3,T,4.0,4.0,other,teacher,course,father,1.0,2.0,NaN,0,1.0,0,1,1,1,0.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,0,13,12,13
470,470,MS,F,15,R,GT3,T,3.0,3.0,services,other,reputation,mother,1.0,2.0,NaN,0,1.0,0,0,1,1,1.0,1.0,4.0,5.0,4.0,1.0,1.0,1.0,4,13,12,12
471,471,MS,F,16,R,GT3,T,2.0,NaN,at_home,other,course,mother,2.0,2.0,1.0,0,1.0,0,1,0,1,0.0,0.0,4.0,4.0,4.0,2.0,NaN,5.0,2,12,11,12
472,472,MS,F,16,R,LE3,T,2.0,2.0,other,other,home,father,3.0,1.0,0.0,0,1.0,0,1,1,1,0.0,1.0,4.0,3.0,2.0,1.0,1.0,4.0,0,14,14,16
473,473,MS,M,16,U,LE3,T,2.0,1.0,at_home,services,course,mother,2.0,1.0,0.0,0,1.0,0,1,1,1,1.0,0.0,2.0,4.0,3.0,2.0,3.0,4.0,4,10,8,10
474,474,MS,M,15,R,LE3,T,1.0,3.0,at_home,other,reputation,father,3.0,1.0,0.0,0,1.0,0,1,1,1,1.0,0.0,4.0,2.0,4.0,3.0,5.0,3.0,2,10,11,11
475,475,MS,F,15,U,GT3,T,2.0,2.0,other,services,course,mother,2.0,3.0,0.0,0,1.0,0,1,1,1,0.0,0.0,5.0,3.0,2.0,1.0,1.0,NaN,0,12,13,14
476,476,MS,F,16,R,LE3,T,2.0,1.0,other,other,home,mother,1.0,1.0,0.0,0,1.0,0,0,1,1,1.0,1.0,5.0,4.0,3.0,1.0,1.0,5.0,2,10,8,8
477,477,MS,M,15,U,GT3,T,3.0,3.0,services,services,course,father,2.0,1.0,0.0,0,1.0,0,1,0,1,1.0,0.0,4.0,3.0,3.0,2.0,4.0,3.0,11,12,10,11
478,478,MS,F,16,R,GT3,T,1.0,1.0,at_home,other,course,father,2.0,2.0,3.0,1,1.0,0,0,1,1,0.0,0.0,3.0,4.0,3.0,1.0,1.0,1.0,0,7,7,8
479,479,MS,F,17,U,GT3,T,2.0,2.0,other,at_home,course,mother,1.0,1.0,0.0,0,1.0,0,1,1,0,0.0,0.0,4.0,5.0,3.0,1.0,1.0,5.0,4,9,9,10
480,480,MS,F,19,U,GT3,T,2.0,3.0,at_home,services,course,other,1.0,1.0,1.0,0,0.0,0,0,1,0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,2.0,0,9,9,10
481,481,MS,F,17,R,GT3,T,2.0,1.0,NaN,other,course,mother,3.0,1.0,0.0,0,1.0,0,1,1,0,0.0,1.0,5.0,5.0,3.0,1.0,1.0,3.0,2,9,10,11
482,482,MS,F,15,R,LE3,T,1.0,1.0,at_home,other,course,mother,2.0,1.0,0.0,0,1.0,0,0,1,0,0.0,1.0,5.0,2.0,1.0,1.0,3.0,4.0,0,9,10,9
483,483,MS,F,16,R,GT3,T,2.0,2.0,other,other,course,father,3.0,2.0,0.0,0,1.0,0,0,1,0,1.0,0.0,3.0,4.0,5.0,1.0,2.0,1.0,1,9,10,11
484,484,MS,F,16,U,LE3,A,NaN,2.0,other,other,home,mother,1.0,1.0,0.0,0,1.0,0,0,1,0,0.0,0.0,4.0,3.0,4.0,1.0,2.0,1.0,6,7,7,8
485,485,MS,F,17,R,GT3,T,2.0,2.0,at_home,other,course,mother,2.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,3.0,5.0,1.0,2.0,NaN,0,11,10,11
486,486,MS,F,16,U,GT3,T,2.0,2.0,other,services,course,father,1.0,1.0,1.0,0,1.0,1,1,0,1,1.0,0.0,4.0,4.0,3.0,1.0,4.0,3.0,1,9,10,10
487,487,MS,F,18,R,LE3,A,3.0,2.0,other,other,course,other,2.0,3.0,NaN,0,1.0,0,0,0,0,0.0,1.0,3.0,3.0,2.0,1.0,1.0,2.0,6,7,9,10
488,488,MS,F,19,U,GT3,T,1.0,1.0,at_home,services,course,mother,1.0,3.0,1.0,0,0.0,0,1,1,0,0.0,1.0,5.0,3.0,1.0,1.0,1.0,3.0,6,7,9,9
489,489,MS,M,18,R,GT3,T,1.0,1.0,NaN,other,home,mother,2.0,1.0,1.0,0,0.0,0,1,1,0,1.0,0.0,4.0,4.0,3.0,3.0,4.0,4.0,0,8,9,10
490,490,MS,F,18,R,GT3,T,1.0,NaN,at_home,at_home,course,mother,2.0,1.0,1.0,0,NaN,0,0,0,0,1.0,1.0,NaN,2.0,3.0,1.0,1.0,2.0,4,9,11,10
491,491,MS,F,19,U,GT3,T,1.0,1.0,other,other,course,other,2.0,2.0,1.0,0,1.0,0,0,1,1,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,12,7,8,9
492,492,MS,F,16,R,GT3,A,2.0,2.0,health,other,course,mother,1.0,2.0,NaN,0,0.0,0,0,0,1,0.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,2,8,10,10
493,493,MS,F,17,U,GT3,T,0.0,1.0,other,NaN,course,father,2.0,1.0,0.0,0,0.0,0,1,0,1,0.0,0.0,2.0,4.0,4.0,3.0,5.0,5.0,5,9,9,10
494,494,MS,F,16,R,LE3,T,1.0,2.0,at_home,other,course,mother,1.0,2.0,0.0,0,0.0,0,1,1,0,1.0,0.0,4.0,4.0,5.0,1.0,3.0,3.0,0,8,9,9
495,495,MS,F,16,U,GT3,T,3.0,3.0,other,other,reputation,mother,1.0,1.0,0.0,0,0.0,0,1,1,0,1.0,1.0,4.0,5.0,4.0,1.0,1.0,4.0,0,14,13,13
496,496,MS,F,16,R,LE3,T,1.0,1.0,services,services,home,mother,1.0,1.0,0.0,0,1.0,0,1,1,1,1.0,1.0,4.0,4.0,4.0,2.0,2.0,4.0,2,14,14,14
497,497,MS,M,17,U,GT3,T,3.0,3.0,services,at_home,course,mother,2.0,4.0,1.0,0,1.0,1,1,1,1,0.0,0.0,5.0,4.0,5.0,3.0,4.0,5.0,0,10,11,10
498,498,MS,F,16,U,GT3,T,2.0,1.0,other,services,course,mother,1.0,2.0,NaN,0,1.0,0,1,1,1,1.0,0.0,5.0,3.0,3.0,1.0,1.0,1.0,0,14,13,14
499,499,MS,F,16,U,GT3,T,2.0,2.0,services,other,course,mother,1.0,1.0,0.0,0,1.0,1,1,1,1,0.0,1.0,4.0,2.0,5.0,1.0,2.0,5.0,0,17,16,16
500,500,MS,M,17,U,GT3,T,1.0,2.0,other,other,course,father,1.0,1.0,1.0,0,1.0,0,1,1,0,1.0,1.0,5.0,3.0,5.0,5.0,5.0,1.0,12,6,7,7
501,501,MS,M,16,U,LE3,T,4.0,3.0,other,other,course,father,1.0,1.0,0.0,0,0.0,0,1,1,1,1.0,0.0,4.0,2.0,5.0,1.0,5.0,5.0,8,14,12,13
502,502,MS,M,17,R,LE3,T,2.0,2.0,services,NaN,other,mother,3.0,NaN,1.0,0,1.0,0,0,1,1,0.0,0.0,1.0,3.0,5.0,3.0,5.0,3.0,2,10,8,9
503,503,MS,F,16,U,GT3,T,1.0,1.0,other,other,course,other,1.0,4.0,0.0,1,1.0,0,1,1,1,1.0,0.0,2.0,2.0,1.0,1.0,1.0,5.0,0,14,14,14
504,504,MS,F,19,U,LE3,T,2.0,2.0,other,other,home,mother,1.0,3.0,0.0,0,0.0,0,0,1,1,1.0,1.0,5.0,4.0,5.0,1.0,1.0,1.0,0,12,13,13
505,505,MS,F,17,R,GT3,T,1.0,1.0,at_home,other,reputation,mother,2.0,1.0,0.0,0,1.0,0,1,0,1,1.0,1.0,4.0,4.0,5.0,1.0,2.0,5.0,0,11,11,11
506,506,MS,F,20,U,GT3,T,3.0,3.0,at_home,services,other,mother,2.0,2.0,1.0,0,0.0,0,1,1,1,1.0,1.0,3.0,3.0,4.0,NaN,4.0,3.0,8,11,9,10
507,507,MS,F,17,U,LE3,T,1.0,1.0,other,services,course,father,1.0,3.0,0.0,0,1.0,0,0,1,1,0.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,0,11,11,10
508,508,MS,M,17,R,GT3,T,2.0,2.0,other,other,course,mother,3.0,1.0,1.0,0,1.0,0,0,0,1,1.0,0.0,4.0,4.0,5.0,1.0,2.0,5.0,0,10,9,9
509,509,MS,F,16,R,LE3,T,NaN,1.0,at_home,other,course,father,3.0,2.0,0.0,0,1.0,0,0,1,1,0.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0,16,17,18
510,510,MS,F,17,R,GT3,T,2.0,2.0,other,NaN,reputation,mother,2.0,2.0,0.0,0,1.0,0,1,1,1,0.0,0.0,5.0,3.0,2.0,1.0,1.0,1.0,0,15,17,17
511,511,MS,F,17,U,GT3,A,1.0,0.0,other,other,other,mother,2.0,2.0,0.0,0,0.0,0,0,1,1,1.0,1.0,4.0,4.0,5.0,1.0,1.0,4.0,1,11,9,10
512,512,MS,F,18,R,GT3,T,1.0,1.0,at_home,other,other,mother,1.0,2.0,1.0,0,1.0,0,0,1,1,1.0,1.0,4.0,3.0,2.0,1.0,1.0,5.0,9,7,7,7
513,513,MS,F,16,U,GT3,T,3.0,1.0,other,other,course,mother,1.0,1.0,0.0,0,0.0,0,1,1,1,1.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,0,8,6,8
514,514,MS,F,16,U,GT3,T,3.0,2.0,services,at_home,course,mother,1.0,1.0,0.0,0,0.0,0,0,1,1,1.0,0.0,3.0,1.0,3.0,1.0,4.0,3.0,2,7,6,7
515,515,MS,F,18,U,LE3,T,1.0,1.0,other,at_home,reputation,mother,2.0,2.0,0.0,1,0.0,0,0,1,1,0.0,0.0,2.0,3.0,5.0,1.0,4.0,3.0,8,9,8,10
516,516,MS,F,16,R,GT3,T,4.0,4.0,NaN,teacher,reputation,father,1.0,NaN,NaN,0,0.0,0,1,0,1,1.0,NaN,4.0,3.0,3.0,2.0,3.0,2.0,0,14,16,16
517,517,MS,F,16,R,LE3,T,1.0,2.0,other,other,reputation,mother,2.0,1.0,0.0,0,0.0,0,1,1,1,1.0,0.0,5.0,4.0,5.0,1.0,4.0,2.0,0,14,14,15
518,518,MS,F,18,U,GT3,A,2.0,4.0,other,services,reputation,father,1.0,2.0,NaN,0,1.0,0,0,1,1,1.0,0.0,2.0,3.0,2.0,1.0,3.0,1.0,8,8,5,8
519,519,MS,M,16,R,GT3,T,2.0,1.0,other,services,reputation,mother,2.0,2.0,0.0,0,0.0,0,1,1,1,1.0,0.0,5.0,2.0,1.0,1.0,1.0,2.0,0,8,7,0
520,520,MS,F,16,U,LE3,T,1.0,1.0,at_home,other,other,mother,3.0,2.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,3.0,2.0,1.0,3.0,5.0,6,6,8,8
521,521,MS,F,16,R,GT3,T,2.0,3.0,at_home,services,other,mother,2.0,2.0,0.0,0,1.0,0,1,1,1,1.0,0.0,3.0,3.0,3.0,1.0,1.0,2.0,0,8,10,10
522,522,MS,F,16,U,GT3,T,4.0,NaN,health,health,course,mother,1.0,2.0,0.0,0,1.0,0,0,1,1,1.0,1.0,4.0,3.0,4.0,1.0,2.0,3.0,4,8,8,8
523,523,MS,M,18,U,LE3,T,4.0,4.0,at_home,health,home,mother,1.0,4.0,0.0,0,1.0,0,1,1,0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,2,5,6,6
524,524,MS,F,16,R,LE3,T,3.0,4.0,at_home,other,other,mother,3.0,2.0,0.0,0,1.0,0,0,0,1,0.0,0.0,NaN,2.0,1.0,1.0,1.0,2.0,2,7,9,8
525,525,MS,M,17,U,LE3,T,4.0,4.0,other,services,home,mother,1.0,3.0,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,4.0,3.0,1.0,2.0,5.0,0,15,14,16
526,526,MS,F,17,R,GT3,T,4.0,1.0,other,other,other,mother,1.0,1.0,0.0,0,0.0,0,0,1,1,1.0,1.0,4.0,2.0,3.0,1.0,2.0,5.0,1,13,14,14
527,527,MS,M,16,U,LE3,T,2.0,2.0,services,services,other,mother,4.0,3.0,0.0,0,0.0,0,0,1,1,0.0,0.0,5.0,1.0,3.0,2.0,2.0,3.0,0,10,9,10
528,528,MS,F,17,R,GT3,T,2.0,2.0,at_home,other,other,mother,NaN,1.0,0.0,0,1.0,1,0,1,1,1.0,0.0,5.0,1.0,3.0,1.0,2.0,5.0,5,9,9,9
529,529,MS,F,16,U,LE3,T,4.0,4.0,services,services,other,father,2.0,1.0,NaN,0,1.0,0,0,1,1,0.0,0.0,5.0,1.0,3.0,1.0,2.0,5.0,1,11,11,11
530,530,MS,M,17,U,GT3,T,3.0,3.0,services,services,home,mother,1.0,1.0,0.0,0,1.0,0,1,1,1,1.0,0.0,4.0,1.0,4.0,5.0,5.0,3.0,8,7,10,9
531,531,MS,M,17,U,GT3,T,1.0,1.0,at_home,services,other,mother,3.0,2.0,0.0,0,0.0,0,0,1,1,1.0,1.0,5.0,1.0,3.0,3.0,3.0,1.0,0,10,10,10
532,532,MS,M,16,U,GT3,T,2.0,1.0,health,services,other,mother,2.0,2.0,0.0,0,0.0,0,0,0,1,1.0,1.0,4.0,2.0,2.0,1.0,4.0,5.0,2,9,7,8
533,533,MS,F,16,U,LE3,T,2.0,1.0,other,services,other,mother,1.0,2.0,0.0,0,0.0,0,0,1,1,1.0,1.0,3.0,2.0,2.0,1.0,1.0,3.0,0,14,15,16
534,534,MS,M,16,U,LE3,T,4.0,4.0,teacher,health,other,father,1.0,NaN,0.0,0,1.0,0,0,1,1,1.0,0.0,4.0,1.0,2.0,2.0,5.0,5.0,0,11,12,12
